id,icao24,registration,adep,model,icao_operator
13343590016432812030,40616c,G-CGEI,EGBJ,CESSNA 550 Citation Bravo,JTR
13370872948811830738,402e63,G-BPVI,EGDY,PIPER PA-32R-301 Saratoga Sp,
13482891651337019426,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
13523306380710573457,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
13552568110027354046,40660c,G-FDZY,,BOEING 737-8K5,TOM
13600842071677778782,4009d1,G-FRAP,EGNV,FAN JET FALCON SERIES D Falcon 20d,
13603058587805348039,407766,G-OGZZ,EGHI,,
13633250532453469868,400db9,G-BFBR,,PIPER PA-28-161 Cherokee Warrior Ii,
13665371442706998203,4cafc0,EI-GSK,EIDW,737-8AS,RYR
13688557696920222773,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
13713346061919145842,4011c1,G-CTCH,,DA 42 Twin Star,
13717885689962482233,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
13801091948685467088,407396,G-CKIE,,CESSNA 172S Skyhawk,
13820545562902701415,40201d,G-HELN,EGVA,PIPER PA-18-95 Super Cub,
13821397582397998928,406266,G-LEAX,EGGW,CESSNA 560XL Citation Xls,LNX
13823933916460468355,407152,G-DSAA,EGHI,AW169,
13849988933101862621,407935,G-CLKB,EGHI,,
13860915749077313152,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
13895807697398698399,4d2361,9H-XOC,EDDK,,
13934550586034166850,494103,CS-PHC,ESSB,Phenom 300,
13939028571815822650,4cac89,EI-IFS,LEMG,,RYR
13941800019776830656,40660c,G-FDZY,EGKK,BOEING 737-8K5,TOM
13965842757085762355,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
13970211976011395933,3e2e8a,D-IIVA,,P-180 Avanti,
14003194593566439380,4d2229,9H-QCI,LIPZ,,
14006394865820617852,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14016484484782326751,404fd1,G-CFOG,EGDY,IKARUS C42 FB UK Ikarus,
14035584051162521208,48c133,SP-RKU,EPKK,Boeing 737-8AS,RYS
14071095208517021296,406dea,G-MCGU,EGHL,AW189,
14126744724915642783,4075fb,G-RBHF,,,
14178385858557342399,4ca760,EI-EFE,LPFR,BOEING 737-8AS,RYR
14219506326736019425,a19155,N20TB,EGLK,TB20,
14226689869422199786,40116c,G-CDOK,,IKARUS C42 FB100 Ikarus,
14368786024065486342,400e15,G-FRAD,EGDY,FAN JET FALCON SERIES E Falcon 20e,
14378141911186192102,4009d1,G-FRAP,EGDY,FAN JET FALCON SERIES D Falcon 20d,
14426488602256929093,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
14479949278249536322,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14556885193069460687,494115,CS-PHU,LIML,,
14566700899044619405,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
14586209822167263447,4009ce,G-FRAL,EGNV,FAN JET FALCON Falcon 20,
14635398334743770669,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
14703988335575070619,407aae,G-NJAA,EGJJ,,
14710797549674991717,40660c,G-FDZY,,BOEING 737-8K5,TOM
14711741175125640914,407c37,G-NNJA,EGHI,,
14734539451115403695,406de8,G-MCGS,,AGUSTA AW189,BHL
14737231000128296922,4caa60,EI-EXE,LPFR,BOEING 737-8AS,RYR
14808171317561189688,40680f,G-CHOO,EGTE,IKARUS C42 FB80 Ikarus,
14829908045250275235,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
14859731457967295399,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
14932812809966033022,407152,G-DSAA,EGTE,AW169,
14986143675852723501,3ceee1,D-CRTP,EICK,,
15049521667865339737,4b1a65,HB-JZX,LSGG,A320-214,
15091240024838030031,40660c,G-FDZY,,BOEING 737-8K5,TOM
15128854787739683734,a76256,N575PW,EGNH,SR22T,
15147085325452562844,a65920,N508RA,EGGW,SR22,
15169814315987142226,48c232,SP-RST,,,
15173933222677684141,4b1a2a,HB-JXQ,LSGG,,
15207220113734115856,49410a,CS-PHJ,,Phenom 300,
15214374201174148272,406754,G-EZWC,LSGG,AIRBUS A320-214,EZY
15239297802094080341,4caa60,EI-EXE,LEAL,BOEING 737-8AS,RYR
15261867621921442230,405200,G-XVIP,EGJB,BEECH 200 Super Kingair,
15271398540113306981,40680f,G-CHOO,EGHI,IKARUS C42 FB80 Ikarus,
15282652826915078418,4009ce,G-FRAL,,FAN JET FALCON Falcon 20,
15282678822092771169,4ca7b7,EI-EGB,LEAL,BOEING 737-8AS,RYR
15342016918768255351,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
15394376998669520229,4009d2,G-FRAR,EGNV,FAN JET FALCON SERIES D Falcon 20d,
15411983343273431848,4067f8,G-TUID,,BOEING 787-8 Dreamliner,TOM
15416009213319685767,405f67,G-FLYW,EGJJ,BEECH 200 Super Kingair,
15437129346580985625,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
15449806310143032307,402bf7,G-BYEE,EGTE,MOONEY M20K Mooney 231,
15564823844142924198,400b1c,G-BZTN,EGTE,EUROPA XS Europa,
15747783809906714936,406a98,G-OXFA,EGHL,PIPER PA-34-220T Seneca V,
15752343447582089612,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
15778374015677709963,4caa60,EI-EXE,LMML,BOEING 737-8AS,RYR
15809354509874361491,4ca7b7,EI-EGB,EGSS,BOEING 737-8AS,RYR
15811333598071477276,401ca5,G-BEWR,EGDY,REIMS CESSNA F172N Skyhawk,
15869771118501630260,404f24,G-ZAVI,EGHL,IKARUS C42 FB100 Ikarus,
15910897344409565190,407152,G-DSAA,EGHI,AW169,
15945752545820458667,4067f0,G-TAWM,,BOEING 737-8K5,TOM
16078497086537207643,4074ca,G-ETPB,EGVO,,
16129777271386299824,407935,G-CLKB,EGHI,,
16135033444958273678,4b1a2b,HB-JXR,LSGG,,
16149478194845877398,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
16202849984461040254,494112,CS-PHR,LSZB,,
16268014654200947276,4ca8d4,EI-ENI,LPFR,BOEING 737-8AS,RYR
16353802774961719193,4caa60,EI-EXE,,BOEING 737-8AS,RYR
16354199901363155474,4caa60,EI-EXE,EIDW,BOEING 737-8AS,RYR
16482181418146765466,43eed3,2-HELX,EGJB,,
16513950431007400013,4cab84,EI-JIA,EGDX,,
16540453349134980026,4035ec,G-BUFH,EGDY,PIPER PA-28-161 Cherokee Warrior Ii,
16607918216226168443,4067f0,G-TAWM,,BOEING 737-8K5,TOM
16616283906732810476,401e56,G-BHJS,EGDY,P68B Victor,
16662572093947516757,43eada,M-OVIE,LFMN,Gulfstream Aerospace G650,
16681989116861184193,4ca8d4,EI-ENI,,BOEING 737-8AS,RYR
16692103226324049752,406670,G-EZUW,LSGG,AIRBUS A320-214,EZY
16712893522988837321,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
16715594217086356609,401f3f,G-BITE,,SOCATA TB10 Tobago,
16772522809281379422,490d0a,CS-CHJ,,Challenger 300,
16795247374393452708,4ca8d4,EI-ENI,EPKK,BOEING 737-8AS,RYR
16853666327432499280,405178,G-SKPP,,EC120 B Colibri,
16859750039399193433,4cafc0,EI-GSK,LEAL,737-8AS,RYR
16867171589550800976,4ca8d4,EI-ENI,LMML,BOEING 737-8AS,RYR
16931676343293585119,424c07,M-ABRB,EGSS,,
16947955442916288984,4009cb,G-FRAI,EGNV,FAN JET FALCON SERIES E Falcon 20e,
16999659565512434266,4ca7b7,EI-EGB,LPFR,BOEING 737-8AS,RYR
17048198498503936724,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
17125097341011292235,43ed05,2-NGUS,EGNT,,
17158067361747552295,494112,CS-PHR,EGSS,,
17158295758310839658,405178,G-SKPP,,EC120 B Colibri,
17255763252496779891,405b26,G-DADZ,,CZAW SPORTCRUISER,
17264230528738149335,4ca8d4,EI-ENI,EIDW,BOEING 737-8AS,RYR
17305105048902884522,4009d1,G-FRAP,EGDY,FAN JET FALCON SERIES D Falcon 20d,
17318479373606317980,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
17387228919307609190,406a99,G-OXFB,EGBJ,PIPER PA-34-220T Seneca V,
17397108333802244477,48ebed,2-SALE,EGGP,,
17405016535785336074,4d02af,LX-JFU,LFPB,PC-XII 47E,
17407576133789878636,4ca2d4,EI-DLH,LEAL,BOEING 737-8AS,RYR
17470871133474338751,424c0d,M-ANTA,EGLF,,
17477284945467634461,406de8,G-MCGS,EGDY,AGUSTA AW189,BHL
17515852203164364633,4067f0,G-TAWM,,BOEING 737-8K5,TOM
17527395689085014850,4018e6,G-AYPU,,PIPER PA-28R-200 Cherokee Arrow,
17535518383651612530,4caa60,EI-EXE,,BOEING 737-8AS,RYR
17545460716150934277,4067f0,G-TAWM,,BOEING 737-8K5,TOM
17559963080611166258,4ca8d4,EI-ENI,EPWR,BOEING 737-8AS,RYR
17594608420454288767,4070de,G-RABB,EGHL,PILATUS PC-12/47E,
17606452692316649726,4b1a25,HB-JXL,LSGG,A320-214,
17615436321963242467,407396,G-CKIE,,CESSNA 172S Skyhawk,
17619704910280566887,403ff4,G-WARX,,PIPER PA-28-161 Cherokee Warrior Iii,
17642131993138472993,4b027c,HB-AYM,LSGG,,
17651595405850814966,407152,G-DSAA,EGDY,AW169,
17662907085531086392,4ca8d4,EI-ENI,EIDW,BOEING 737-8AS,RYR
17674455723898318309,405200,G-XVIP,EGJB,BEECH 200 Super Kingair,
17763945322646286153,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
17913054117923544399,49130f,CS-DXO,EGGD,Citation XLS,NJE
17938800491897266025,424b57,M-KELY,EGTC,,
17985479296482232659,4cac1f,EI-HEZ,LEMG,,
18020719537128745256,400f3c,G-CBZX,EGTE,MCR-01 ULC Banbi,
18029136020007636832,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
18056609173665695897,4891ae,SP-ENO,EGNJ,737NG 8AS/W,
18060720450667030167,8940c8,A9C-BRN,EGLF,,
18156275560996702931,40656d,G-OCDC,,SKYRANGER NYNJA 912S(1) Skyranger,
18174375212825338160,4ca8d4,EI-ENI,EIDW,BOEING 737-8AS,RYR
18187761001356187273,406de8,G-MCGS,,AGUSTA AW189,BHL
18196180319691115319,402813,G-EMSY,,DH82A TIGER MOTH Tiger Moth,
18235870045421726594,40660c,G-FDZY,EGKK,BOEING 737-8K5,TOM
18322810253047054320,407152,G-DSAA,EGGD,AW169,
18344907623310613990,a7492d,N569JM,EGJJ,414A,
18398854853414149071,401caf,G-BEYL,,PIPER PA-28-180 Cherokee,
35707993074498386,406f63,G-IIDD,EGKA,VANS RV-8,
58335797834921680,400ab8,G-RIGH,,PIPER PA-32R-301 Saratoga Sp,
82646217337137112,406a98,G-OXFA,EGDY,PIPER PA-34-220T Seneca V,
275121855527270605,4009c9,G-FRAF,EGNV,FAN JET FALCON SERIES E Falcon 20e,
275505656653780779,4030d6,G-BSAW,,PIPER PA-28-161 Cherokee Warrior Ii,
334212534913849580,491221,CS-DQA,EGCC,Citation XLS,
502034605893623727,401553,G-ARLG,EGHL,AUSTER D4-108,
508593454093679052,407152,G-DSAA,,AW169,
518597524840004692,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
573075112012340259,4009d3,G-FRAS,EGDY,FAN JET FALCON Falcon 20,
581811264529351438,406de5,G-MCGO,,AGUSTA AW189,BHL
585936453191141467,4075b7,G-XIVA,EGBN,,
589280563360038444,4d2246,9H-QEJ,LIPZ,737-8AS (W),MAY
627815302725382323,406e80,G-CISE,,PULSAR XP Pulsar,
631118085060333240,4b1a28,HB-JXO,LSGG,A320-214 (W),EZS
644978319966796884,403438,G-BTMA,,CESSNA 172N Skyhawk,
644993638735378023,4ca8e5,EI-ENS,EIDW,BOEING 737-8AS,RYR
680409664114164762,407bec,G-ETPO,,,
690879349422171917,3cc1db,D-CASH,EBAW,Phenom 300,AHO
738060858305886225,405200,G-XVIP,EGJB,BEECH 200 Super Kingair,
748598811900815273,4067f1,G-TAWN,,BOEING 737-8K5,TOM
754792111837739887,406de5,G-MCGO,,AGUSTA AW189,BHL
778367160545370466,43eed3,2-HELX,EGWU,,
793920915846365141,406fd8,G-EZPB,LSGG,AIRBUS A320-214,EZY
805377809818191533,a3e411,N35SN,EGTK,35-33,
905968539129720599,405839,G-DZKY,,DA 40 D Diamond Star,
1047649479750752448,402012,G-BKCC,EGBJ,PIPER PA-28-180 Cherokee,
1066140802497155502,403c57,G-ULAS,EGHI,DHC-1 CHIPMUNK 22 Chipmunk,
1098752106945620333,4cad3f,EI-HMX,LEMG,,RYR
1119390277158746792,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
1178769151282632989,481050,N-319,EGDY,,
1199614457479414272,43ec6e,2-EGJB,EGJB,,
1211643229096051833,43e97c,M-USIC,EGDY,Gulfstream Aerospace G550,
1247206524029601850,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
1258272047647514269,4022d4,G-ROBN,,PIERRE ROBIN R1180T Aiglon,
1264757165709521397,4ca8d7,EI-ENL,LEAL,BOEING 737-8AS,RYR
1284867394023786676,4cac89,EI-IFS,LEMG,,RYR
1319369787282973020,43eada,M-OVIE,EGDY,Gulfstream Aerospace G650,
1346333299646771830,402bf7,G-BYEE,EGHI,MOONEY M20K Mooney 231,
1388149672118668202,406e80,G-CISE,,PULSAR XP Pulsar,
1398604171241429430,400e15,G-FRAD,EGNV,FAN JET FALCON SERIES E Falcon 20e,
1404813405181876619,400ab8,G-RIGH,,PIPER PA-32R-301 Saratoga Sp,
1419212828184829349,406b9f,G-RANN,EGFF,BEECH B300 Super Kingair 350,
1423199718575235241,402e63,G-BPVI,,PIPER PA-32R-301 Saratoga Sp,
1444386049270292276,401248,G-BMIV,,PIPER PA-28R-201T Turbo Cherokee Arrow Iii,
1454732814504189354,4009ce,G-FRAL,EGDY,FAN JET FALCON Falcon 20,
1493648685712603479,407aae,G-NJAA,EGJJ,,
1508365879067018684,407765,G-YVIP,EGJB,,
1512380546231717153,407152,G-DSAA,EGHI,AW169,
1514851944749694463,407ab0,G-NJAC,EGLC,,
1590304683711574705,407152,G-DSAA,EGHI,AW169,
1599213587859704278,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
1619944776814300791,4030d6,G-BSAW,,PIPER PA-28-161 Cherokee Warrior Ii,
1636318693752002204,406de5,G-MCGO,EGDY,AGUSTA AW189,BHL
1649099069287560326,4010ec,G-EZBX,LSGG,AIRBUS A319-111,EZY
1668486519830475983,48c228,SP-RSI,EPKK,,
1681609318436105382,43edda,2-LISS,EGJB,,
1688170099801772863,4ca7b6,EI-EGA,,BOEING 737-8AS,RYR
1688231489441283818,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
1737906659456859664,400ab8,G-RIGH,,PIPER PA-32R-301 Saratoga Sp,
1804274689800312399,407152,G-DSAA,EGHI,AW169,
1843393442082067129,4016ac,G-ATYS,,PIPER PA-28-180 Cherokee,
1843643451752227582,45d93a,OY-VIZ,LSGG,Global 5000,VMP
1879559092970663445,406aa9,G-OXFG,EGBJ,PIPER PA-34-220T Seneca V,
1913648348947405317,403e15,G-EDVL,EGKK,PIPER PA-28R-200-2 Cherokee Arrow Ii,
2029592280674660652,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
2032440854052144279,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
2104195400479718783,4cab3d,EJ-REVA,EICK,,
2104832004921255418,4ca8db,EI-ENP,LPFR,BOEING 737-8AS,RYR
2195121749061453495,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
2248956841948543649,424bc5,M-DUBS,LFSB,,
2255060791747949585,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
2264348731061593186,ac5713,N89439,EGHI,152,
2271980353927357150,424c1e,M-ZENG,EGGW,,
2295520741263861888,43e7ed,M-JJTL,EGWU,PC-XII 47E,
2326389530616035136,4ca8d7,EI-ENL,EPKK,BOEING 737-8AS,RYR
2356547034716969666,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
2357331996240477625,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
2358838710083507766,48c222,SP-RSC,EPKK,737-8AS(WL),RYR
2426108219719747675,403c57,G-ULAS,EGHI,DHC-1 CHIPMUNK 22 Chipmunk,
2438690235038310001,424c06,M-IMIC,,,
2442589318833949360,402bf7,G-BYEE,EGHI,MOONEY M20K Mooney 231,
2449239514716084470,a1e06c,N22UB,EGBJ,525C,
2458617201276017960,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
2476523216261261828,4079f8,G-FRNS,EGGD,,
2480511768790807235,401f3f,G-BITE,EGHQ,SOCATA TB10 Tobago,
2498930132011620966,48c22d,SP-RSN,,,
2505361046332394421,4d02cd,LX-JFA,EGLF,PC-XII NG 47E,
2531114343185301025,43e8bb,M-RKAY,LEPA,Premier I,
2550040133548991845,4b1a1a,HB-JXA,LSGG,A320-214,
2552283353302565181,a3e411,N35SN,,35-33,
2570499971233952600,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
2583899899598920247,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
2654565647259455140,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
2666545617592819380,4009ce,G-FRAL,,FAN JET FALCON Falcon 20,
2689567881792744513,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
2712655987675753046,401756,G-AVYM,,PIPER PA-28-180 Cherokee,
2726598058093601442,4075aa,G-CKYG,EGKA,,
2746622037548886896,406de5,G-MCGO,,AGUSTA AW189,BHL
2755211757699644508,4cad3c,EI-HMT,LEMG,,
2808735505062681381,401ca5,G-BEWR,EGDY,REIMS CESSNA F172N Skyhawk,
2822058621521397897,4011af,G-CEGP,EGNV,BEECH 200 Super Kingair,
2829720209868701532,4b1a1e,HB-JXE,LSGG,A320-214,
2911821702715065227,406b9f,G-RANN,EGTK,BEECH B300 Super Kingair 350,
2921205273425989609,4cad11,EI-HGY,LEMG,BOEING 737 MAX 8,RYR
2929030170277059173,4b1a1b,HB-JXB,LSGG,A320-214,
2935196211253176917,402e63,G-BPVI,,PIPER PA-32R-301 Saratoga Sp,
2954656650660269445,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
3010200315199879221,4ca803,EI-EKE,LEAL,BOEING 737-8AS,RYR
3105754866032685295,40734a,G-TTEC,EGLF,PIPER PA-32-301FT 6x,
3132006860769581867,4009cb,G-FRAI,EGDY,FAN JET FALCON SERIES E Falcon 20e,
3150435589687415538,406de5,G-MCGO,EGVO,AGUSTA AW189,BHL
3184234689060230207,402e63,G-BPVI,,PIPER PA-32R-301 Saratoga Sp,
3186781765046433832,48ebed,2-SALE,EGNH,,
3205548734533098810,a64d32,N505H,EGJB,505,
3223643126122113198,4009cb,G-FRAI,EGNV,FAN JET FALCON SERIES E Falcon 20e,
3234442708540117451,401d07,G-BFJR,,REIMS CESSNA F337G Super Skymaster,
3237920239437052573,404273,G-EYOR,EGVA,VANS RV-6,
3238059008199133588,4009ce,G-FRAL,,FAN JET FALCON Falcon 20,
3272347126782834908,48888e,SP-CEO,,Hawker 750,
3302568392333424315,406aa7,G-OXFE,EGBE,PIPER PA-34-220T Seneca V,
3314679488993191260,490d82,CS-CLB,EGLF,,
3323803219204844357,4ca8db,EI-ENP,LMML,BOEING 737-8AS,RYR
3337515986392832025,407765,G-YVIP,EGJB,,
3340158867972222959,405f9e,G-OMAO,EGHQ,SOCATA TB20 Trinidad,
3386083020439590076,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
3392367793788243630,4009d3,G-FRAS,EGDY,FAN JET FALCON Falcon 20,
3428467065348478196,3cf0c2,D-CSMC,EBAW,560XL Citation XLS+,SCR
3492725276620368438,494107,CS-PHG,LIPZ,Phenom 300,
3551006378258715170,4076b0,G-TAWY,,,
3585363397593467082,4ca8db,EI-ENP,EPKK,BOEING 737-8AS,RYR
3613575992429562586,4ca9c2,EI-EVB,LMML,BOEING 737-8AS,RYR
3630957312659112873,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
3666929982403972742,403c57,G-ULAS,,DHC-1 CHIPMUNK 22 Chipmunk,
3698024734081559541,405ced,G-CFGX,,EV-97 TEAMEUROSTAR UK Eurostar,
3772206171225401522,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
3839416501473570881,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
3861512267040416548,40660c,G-FDZY,,BOEING 737-8K5,TOM
3862740036168863744,4d2224,9H-QAR,LIPZ,737-8AS (W),RYR
3871497768916616593,4ca8d7,EI-ENL,,BOEING 737-8AS,RYR
3921935871995911649,400c2f,G-KVIP,EICK,BEECH 200 Super Kingair,
3980699371588951435,400f3c,G-CBZX,,MCR-01 ULC Banbi,
3981164618313481067,4079d6,G-EGBW,EGTE,,
4000864517138138754,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4006715469281987541,401931,G-AZEV,EGTE,BEAGLE B121 SERIES 2 Pup,
4040128547424836873,407de5,G-ZYDA,EGLF,,
4099078614882184257,4b1a37,HB-JYD,LSGG,A320-214,
4100008658825347116,400b1c,G-BZTN,EGVA,EUROPA XS Europa,
4126522502448090683,a78911,N585G,,GVII-G500,
4131786328784753731,a3278f,N302JG,EGJB,TBM 700,
4140293385980958069,3c61e9,D-AHOI,EGCC,Legacy 650,AHO
4163800341504233541,406de5,G-MCGO,,AGUSTA AW189,BHL
4229767235833742452,43edda,2-LISS,,,
4274940917824532941,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
4287553515451838866,4ca9c2,EI-EVB,LEAL,BOEING 737-8AS,RYR
4300360613638659154,43eada,M-OVIE,EGLF,Gulfstream Aerospace G650,
4319137318237937664,405ced,G-CFGX,,EV-97 TEAMEUROSTAR UK Eurostar,
4341502652024609974,4ca9c2,EI-EVB,LPFR,BOEING 737-8AS,RYR
4378148053839437791,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4464063581674161690,4d02b0,LX-JFB,LFRN,,
4541065907184725548,407e3a,G-SOLE,,,
4644860410190902794,494113,CS-PHS,EDDF,,
4658567965035924814,406de5,G-MCGO,,AGUSTA AW189,BHL
4677905862589569900,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4682131814034770091,40660c,G-FDZY,,BOEING 737-8K5,TOM
4682548756406340345,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
4736322298252021995,4ca9c2,EI-EVB,LPFR,BOEING 737-8AS,RYR
4760940091958095864,a3234f,N301CV,EGLK,S-76C,
4783534710631991093,adf48f,N999F,EGJJ,Bonanza F33A,
4793727670465715349,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4799709099505308353,404867,G-OJVL,,VANS RV-6,
4810676392547826730,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
4835502398246903958,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4840520602917726989,404867,G-OJVL,,VANS RV-6,
4855377219581064622,401756,G-AVYM,,PIPER PA-28-180 Cherokee,
4929350595009905739,407a29,G-COCG,EGTE,,
4940842834266691037,406de5,G-MCGO,,AGUSTA AW189,BHL
4973015892702375027,4ca8db,EI-ENP,,BOEING 737-8AS,RYR
4973706538621117362,4079d6,G-EGBW,EGHI,,
5015108682831979023,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
5023189153937815358,402c61,G-BOUK,EGNX,PIPER PA-34-200T Seneca Ii,DON
5037387230408049914,49118c,CS-DLL,LPFR,,
5045602842903335075,400e15,G-FRAD,,FAN JET FALCON SERIES E Falcon 20e,
5055723649859002163,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
5080219272824347439,493033,CS-LAS,EGLF,Citation Latitude,
5090102055380925292,494104,CS-PHD,LSGG,Phenom 300,
5102395151217960577,400978,G-FPLD,,BEECH B200 Super Kingair,
5120335745604049996,4009d2,G-FRAR,,FAN JET FALCON SERIES D Falcon 20d,
5174801501772229001,4009ce,G-FRAL,,FAN JET FALCON Falcon 20,
5225481709221888016,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
5269381052888759280,4cac87,EI-IFP,,,
5365130584896619925,406fda,G-EZPD,LSGG,AIRBUS A320-214,EZY
5399274436547723417,49d407,OK-PHM,,EMB-505 Phenom 300,
5406129052910062387,40686b,G-DEIA,EGGW,CESSNA 560XL Citation Xls+,
5427187787691607068,494110,CS-PHP,EDDM,EMB-505 Phenom 300,NJE
5437816708466447840,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
5449030610567920446,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
5459092728104618117,406e66,G-EZOU,LSGG,AIRBUS A320-214,EZY
5472677410837192932,4ca9c2,EI-EVB,LEAL,BOEING 737-8AS,RYR
5527153485717882580,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
5539403277342009554,5002b7,T7-DAT,EGBJ,,
5641053115820966236,403da1,G-BXIF,,PIPER PA-28-181 Cherokee Archer Ii,
5692394920086208370,44c9eb,OO-ROK,EBKT,,
5694917160985347529,400c6b,G-BGRE,EGUB,BEECH 200 Super Kingair,
5718063098858428919,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
5763026864538165144,4b1a27,HB-JXN,LSGG,A320-214,EZS
5771944220580185820,407601,G-FOCX,EGHI,,
5842493111924080494,406de8,G-MCGS,EGHI,AGUSTA AW189,BHL
5886994315461383267,48c224,SP-RSE,,737-8AS,RYR
5903052743526340630,407843,G-HMGB,EGNJ,B200 Super King Air,
5966777395663089074,4009d1,G-FRAP,EGJA,FAN JET FALCON SERIES D Falcon 20d,
5981789449354025448,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
6054361213785977971,4009cb,G-FRAI,EGDY,FAN JET FALCON SERIES E Falcon 20e,
6077096805047579714,407152,G-DSAA,,AW169,
6152824207826972307,3981ad,F-HANN,LFPB,PC-XII 47,
6216249352065899391,a3234f,N301CV,EGVA,S-76C,
6221122713129989659,4062e0,G-OBOF,EGHL,REMOS GX,
6230381230748019642,402bf7,G-BYEE,EGDY,MOONEY M20K Mooney 231,
6238095976756802570,407983,G-LHXD,EGTC,,
6266111164996621751,4ca7b6,EI-EGA,,BOEING 737-8AS,RYR
6284549371058727371,407338,G-FBAR,,DA 40 Diamond Star,
6295648799848133703,4009d4,G-FRAT,EGNV,FAN JET FALCON Falcon 20,
6326252188552312332,407d60,G-OJFA,,,
6334879889740533885,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
6366325727652601671,4009cb,G-FRAI,,FAN JET FALCON SERIES E Falcon 20e,
6407568165889256449,4ca8d7,EI-ENL,EIDW,BOEING 737-8AS,RYR
6486076974528987170,4b1a1f,HB-JXF,LSGG,A320-214,
6532517065814205602,407bef,G-ETPP,,,
6539115779025024000,404c48,G-CCYS,EGFF,CESSNA F182Q Skylane,
6555637293165980198,4009c9,G-FRAF,,FAN JET FALCON SERIES E Falcon 20e,
6569474912735586653,4b1a66,HB-JZY,LSGG,A320-214,
6571939820022699497,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
6572880257911268228,407152,G-DSAA,EGDY,AW169,
6577445944072990504,041df4,,,,
