id,icao24,registration,adep,model,icao_operator
5546475556149081365,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
249262277426850621,406a99,G-OXFB,EGBJ,PIPER PA-34-220T Seneca V,
4193992001270579900,40819d,,,,
4806408824419331865,4082e9,,EGJJ,,
2899838969334941322,408166,,EGPN,,
5632280063592258203,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
13148568732316543980,408360,,,,
14332846671737484048,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
4767184480349898285,406a99,G-OXFB,,PIPER PA-34-220T Seneca V,
7496931666384335126,407f7d,G-JZDC,,Boeing 737-82R,EXS
5972834943286955575,401e56,G-BHJS,EGTE,P68B Victor,
1156845064743858188,4d2271,9H-QEC,LEMG,,
1512041773968429678,43c5e8,ZM414,,A400M Atlas C.1,SHF
15081693490729319542,4072a5,G-TAWW,,BOEING 737-8K5,TOM
10806137605063582220,407b44,G-GMAF,EGPH,,
136545574986486828,400a90,G-VNAP,,AIRBUS A340-642,
15765067854935064127,43edea,2-NICE,EGKB,,
4094472336138647396,4d20b7,9H-VTC,EPKK,Bombardier Global 5000,
8565625197857305034,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
7371766338032021488,408360,,,,
16132929274235814434,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
3368302408533615018,493293,CS-LTS,EGLF,,
4051186566948756614,400ca9,G-FIND,EGNX,REIMS CESSNA F406 Caravan Ii,
1677621623307537400,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12059030552512243407,424c90,,EGBB,,
5389431673514762878,407df2,G-DRAK,,,
18327802246131662794,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
366884477844863637,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4605336615538842067,40819d,,,,
17598946952492958230,4031cf,G-CMPA,,PIPER PA-28RT-201 Cherokee Arrow Iv,
4009708325500523243,407152,G-DSAA,EGTE,AW169,
2099367394678760218,401e56,G-BHJS,EGKA,P68B Victor,
14422561446542118117,400f3c,G-CBZX,EGTE,MCR-01 ULC Banbi,
5943905431986463340,40800d,G-HMGH,EGXC,Beech King Air 350i,BRO
8963898444512724124,400ca9,G-FIND,,REIMS CESSNA F406 Caravan Ii,
9040392391815571839,407152,G-DSAA,,AW169,
2806650051702785576,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
1746487594116036349,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
13907216086302807548,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
17999517209326451183,408360,,,,
9218998676189041463,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4499478487570623260,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
12313620598280021061,407152,G-DSAA,,AW169,
9757893598156942133,40819d,,,,
12609149387391128893,4065af,G-DIGA,,ROBINSON R66 Turbine,
11358336709837675485,40819d,,,,
9528709720126208790,407b44,G-GMAF,EGPD,,
6745635349397223363,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
16107678275762431603,400f63,G-VWEB,,AIRBUS A340-642,VIR
8286311334799002728,4080c7,,,,
4786800477623371792,400f0b,G-VRED,,AIRBUS A340-642,VIR
9443116984947497754,4cae52,EI-IJB,LEMG,Boeing 737 MAX 8-200,RYR
2973296599249981947,4009cc,G-FRAJ,EGHI,FAN JET FALCON Falcon 20,
8182072289609529069,4ca303,EI-DLX,LEAL,BOEING 737-8AS,RYR
6182134004051356927,4080c1,G-RUKO,EGPH,Boeing 737-8AS,RYR
16106757751508753935,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
8897504981526203281,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
3795949244393280930,494143,CS-PJC,EBBR,Embraer Phenom 300,NJE
2822889357489844487,408360,,,,
3040255980917666734,4d20b7,9H-VTC,EKBI,Bombardier Global 5000,
6933915227805847962,4407e8,OE-IAJ,EBLG,737 476SF,
7840425386226233469,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
9351930703056297358,a0265d,N109CH,,GVI (G650ER),
9635002038165304978,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
7735298660940265601,400a90,G-VNAP,,AIRBUS A340-642,
1500844868066428751,4009d3,G-FRAS,EGHQ,FAN JET FALCON Falcon 20,
10106580249648969259,4d2247,9H-QDF,EPWR,Boeing 737-8AS (W),MMO
14726106541507384358,48c2a8,SP-RZI,LMML,,
7225795901683060835,4072a5,G-TAWW,,BOEING 737-8K5,TOM
17669719657987235063,4076dd,G-DRTH,,,
6985733736407589184,407f7d,G-JZDC,,Boeing 737-82R,EXS
14011299844215743105,48c126,SP-RKG,EPKK,737-8AS (W),RYR
2036306208182068693,407b44,G-GMAF,EGJB,,
17511770191833157689,4080c7,,EGLF,,
4066028276105070304,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
5505869293908629549,408360,,,,
11274436346775006552,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
8661517344600022933,494102,CS-PHB,,Phenom 300,
2643025543837676588,4ca912,EI-EPD,LPFR,BOEING 737-8AS,RYR
4546290513450100759,407152,G-DSAA,EGDY,AW169,
3710053699054691514,407dca,G-HMGC,,,
11824041111994832161,4ca911,EI-EPC,LEAL,BOEING 737-8AS,RYR
9295219033783196507,4d02b1,LX-JFC,LEBL,,
12603653183665617862,408360,,,,
11966340015661797110,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
3113951234511468654,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
15754513896092925084,4009d1,G-FRAP,,FAN JET FALCON SERIES D Falcon 20d,
18092753352895165016,43ec3f,2-CLEV,EGTK,525A CitationJet CJ2,
2753367369934321272,407f7d,G-JZDC,,Boeing 737-82R,EXS
551944381189688673,406e65,G-EZOT,LSGG,AIRBUS A320-214,EZY
15606566814359073726,4072a5,G-TAWW,,BOEING 737-8K5,TOM
11598428534275649521,4063c3,G-LCYN,EGBB,ERJ 190-100 SR Embraer 190,CFE
2840188749754628756,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
10901616310204168315,407e3f,G-ECLH,,,
6040507864325093983,407152,G-DSAA,,AW169,
1188391291725824393,4caf26,,EPKK,,
9706737599976447625,407152,G-DSAA,EGHI,AW169,
10372407679157351449,4080c1,G-RUKO,EGPH,Boeing 737-8AS,RYR
11261532454694664690,4cadf8,EI-IHN,LEMG,Boeing 737 MAX 8-200,RYR
9120985772028549537,4ca912,EI-EPD,,BOEING 737-8AS,RYR
17680040206681596828,4cadc2,EI-IGA,LEMG,,
2708278865496917250,4b027f,HB-AYP,LSGG,,
238523995585045733,406b9f,G-RANN,EDDL,BEECH B300 Super Kingair 350,
9091638609119314011,400a90,G-VNAP,,AIRBUS A340-642,
11294913170943342956,4ca802,EI-EKD,EPWR,BOEING 737-8AS,RYR
8082912182514213770,c05f00,C-GJZJ,LMML,CL-600 2B19 (Series 200) (Bombardier),
11043227720447487957,4ca912,EI-EPD,,BOEING 737-8AS,RYR
15124503953982711784,40714e,G-OREZ,EGNR,CESSNA 525 Citation M2,
3274269416878280947,406446,G-EZGI,LSGG,,
366487830475850128,407f7d,G-JZDC,,Boeing 737-82R,EXS
15217689927057944449,4402d9,OE-ITH,,Bombardier Challenger 604,
15882603417007834693,4ca912,EI-EPD,LEAL,BOEING 737-8AS,RYR
2114600308501471528,400f0b,G-VRED,,AIRBUS A340-642,VIR
5911676903080356069,4ca80f,EI-EKO,LMML,BOEING 737-8AS,RYR
688958749166444272,4067f5,G-TUIA,,BOEING 787-8 Dreamliner,TOM
3253851535745265288,4ca912,EI-EPD,EPKK,BOEING 737-8AS,RYR
17354697359999626083,4d234f,9H-VUP,LEAL,,
15604252478920399621,407f7d,G-JZDC,,Boeing 737-82R,EXS
5855554067345355521,405f13,G-EZTC,LSGG,AIRBUS A320-214,EZY
1348746641711336680,4072a5,G-TAWW,,BOEING 737-8K5,TOM
14034121770235126029,40817d,,EGJJ,,
13323314555205739948,407b44,G-GMAF,EGJB,,
1612507313339354378,407152,G-DSAA,,AW169,
13329233069618168555,4ca8e4,EI-ENR,EGPH,BOEING 737-8AS,RYR
614627306383475926,400a90,G-VNAP,,AIRBUS A340-642,
6383189563469048079,4d223a,9H-QCG,LPFR,,RYR
9338568420151350490,4ca912,EI-EPD,,BOEING 737-8AS,RYR
2554751354005170658,4076dd,G-DRTH,EGPH,,
10647070258290090895,406cab,G-JZHA,EGPH,BOEING 737-8K5,EXS
716235381983263970,48c126,SP-RKG,EPKK,737-8AS (W),RYR
14513139516108225152,3cd43b,D-CHRF,EDDL,,
8521654120815044274,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
14926304725800068527,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
18067285556522402461,407808,G-IDFE,EGKA,BELL 505,
13290642295766541308,4009cd,G-FRAK,EGFF,FAN JET FALCON SERIES D Falcon 20d,
3257493538011831415,405b65,G-EZDL,LSGG,AIRBUS A319-111,EZY
7932862754975609379,407d60,G-OJFA,EGJJ,,
17958647256970099902,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
11382896186286709827,407152,G-DSAA,EGDY,AW169,
5528955709176557737,400f63,G-VWEB,,AIRBUS A340-642,VIR
16388601923568913018,48c22f,SP-RSP,EPWR,,
564777393618556929,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
16984576681884818964,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
16136263335866667259,407f7d,G-JZDC,,Boeing 737-82R,EXS
3323775857726067934,4ca912,EI-EPD,,BOEING 737-8AS,RYR
16320234455998520232,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
56656148836473617,408360,,,,
13054853250356649981,4072a5,G-TAWW,,BOEING 737-8K5,TOM
5247123708972728558,4076dd,G-DRTH,,,
10250315138408974989,407b44,G-GMAF,EGHL,,
12457222042981821792,4ca912,EI-EPD,LEAL,BOEING 737-8AS,RYR
11218358978934155529,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
8128265070333415688,4009d4,G-FRAT,,FAN JET FALCON Falcon 20,
3695790768171360955,407e0b,G-KMTE,EGNH,,
12010164115951768607,407152,G-DSAA,,AW169,
7711423947421796095,4080c7,,EGDM,,
9623452510470860200,407e0b,G-KMTE,,,
6281756651210309444,400a90,G-VNAP,,AIRBUS A340-642,
15898694455042567479,4d2174,,,,
7920162245100041679,407f11,G-MDSZ,EGKB,Pilatus PC-12 NGX,
760406672948768659,407e3f,G-ECLH,,,
5469479887121033979,4076dd,G-DRTH,,,
15195652771732987440,407f7d,G-JZDC,,Boeing 737-82R,EXS
8687682663445387701,4d2271,9H-QEC,LEMG,,
6594728606817301978,4072a5,G-TAWW,,BOEING 737-8K5,TOM
17756792662277056472,50020a,T7-SLXP,,,
6397033253716374679,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
11678394408422037181,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
6545422512477979103,4070ee,G-JZHJ,EGGP,BOEING 737-8MG,EXS
15562897868671550334,406ad0,G-FFMV,,DA 42 M-NG Twin Star,
4268526803818738163,407808,G-IDFE,EGHI,BELL 505,
17821685725956236647,407e5a,G-PAAL,EGHQ,Piper PA-32-301FT,
17155070548591920419,400978,G-FPLD,EGNV,BEECH B200 Super Kingair,
14615204329477559200,407152,G-DSAA,EGDY,AW169,
1751286458141928429,4083b1,,EGKB,,
9824553787795661525,4083b2,,EGKB,,
5740633126275645385,4060d4,G-CGKE,EGDY,GROB G115E Tutor,
1303168901846348079,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
2223390598632153058,4011b4,G-FCUM,EGHI,ROBINSON R44 II Raven Ii,COV
3945719662109461718,407f7d,G-JZDC,,Boeing 737-82R,EXS
12246137070586781450,407152,G-DSAA,EGHI,AW169,
14626938863936556111,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
16863793118179436406,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
1988905172270300545,408360,,,,
9003495420934598942,40825d,,EGKK,,
321520477790964995,407ab0,G-NJAC,LIML,,
17507661379370867406,4011b4,G-FCUM,EGDY,ROBINSON R44 II Raven Ii,COV
11181385295138248190,40834d,,EGDY,,
12604346674869884946,407b44,G-GMAF,EGJB,,
6044133825377733339,4cad54,EI-HGV,,,
5980075955280028905,4d2234,9H-QCF,LEAL,Boeing 737-8AS (W),RYR
7463417474778253424,45b4ef,OY-MGO,,,
4485816623880839771,407caf,G-RUKC,EGPH,,
12304312106584053669,4009cd,G-FRAK,EGHQ,FAN JET FALCON SERIES D Falcon 20d,
13272236672275939428,400f63,G-VWEB,,AIRBUS A340-642,VIR
7125454537423444372,a3278f,N302JG,EGJB,TBM 700,
6406230869843291851,a2f3ae,N29FR,EGTK,BD-700-1A10,
14782417716009352039,4009d3,G-FRAS,EGHQ,FAN JET FALCON Falcon 20,
9521780217544416206,48c22f,SP-RSP,EPWR,,
6519869139066595034,4076dd,G-DRTH,,,
10964134293710355199,4072a5,G-TAWW,,BOEING 737-8K5,TOM
15889060558227812182,407152,G-DSAA,EGDY,AW169,
15464503549646417242,406542,G-EZUI,LSGG,AIRBUS A320-214,EZY
15568209976002582909,48c2b1,,LMML,,
8352143178245708168,400ee1,G-BYVD,EGDM,GROB G115E Tutor,
16388747063918538793,a41855,N363KC,,SR22T,
15944192162668394477,407f7d,G-JZDC,,Boeing 737-82R,EXS
16120774030418355492,407b44,G-GMAF,EGJB,,
18432617371140520244,48c1a4,SP-RNE,EPKK,Boeing 737-8AS,RYR
2163392679001414492,407152,G-DSAA,EGTE,AW169,
3316048742317784163,407152,G-DSAA,EGDY,AW169,
2115111169514938026,400a90,G-VNAP,,AIRBUS A340-642,
9689784298294986118,4007da,G-RJXA,EGPH,EMB-145EP,BMR
15630136950130679629,500290,T7-BDA,LSGG,,
2638390092398252891,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
4465666475982007627,408360,,,,
16687600034670258131,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
793085810982361879,4060dd,G-CGKN,EGGD,GROB G115E Tutor,
3495255840351746831,424c60,M-ARNZ,EGNL,Pilatus PC-24,VSB
16395013248554502678,4ca912,EI-EPD,LPFR,BOEING 737-8AS,RYR
16403545642964109086,4007da,G-RJXA,,EMB-145EP,BMR
2816956716057356037,4d2371,9H-VII,,,
1074144546248740548,4080b1,G-OLGE,,Cirrus SR20,
16727810883303719563,4060d4,G-CGKE,EGDY,GROB G115E Tutor,
11539272202278610370,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
3158316052938293097,407152,G-DSAA,EGHI,AW169,
6091924701572862800,4d2234,9H-QCF,LEAL,Boeing 737-8AS (W),RYR
5685809469015187628,407f7d,G-JZDC,,Boeing 737-82R,EXS
10429649554605630374,406cd2,G-EZOF,,AIRBUS A320-214,EZY
15650674676613616614,401b71,G-BCIR,EGLK,PIPER PA-28-151 (MODIFIED) Cherokee Warrior,
8312505360931814560,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
2073824941531839216,408144,,EGKB,,
16650850169563161120,4072a5,G-TAWW,,BOEING 737-8K5,TOM
12891495456210110882,4078ad,G-ILBG,EGCC,,
13830927659221484333,48c2b0,,EPKK,,
11684197618032849343,4d2264,9H-QDJ,,,
9985264026922490431,4ca912,EI-EPD,,BOEING 737-8AS,RYR
15647536051869928635,407cb4,G-RUKH,EGPH,,
8705019232143196726,4cad54,EI-HGV,,,
8354180824692901964,400f0b,G-VRED,,AIRBUS A340-642,VIR
521691206534893011,4b1a67,HB-JZZ,LSGG,A320-214,
14135844923241467078,401ca5,G-BEWR,EGDY,REIMS CESSNA F172N Skyhawk,
16664858941405475690,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
3359315082086875394,424b79,M-AMBA,EGLF,,
5242945014943284853,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
15523230795547068886,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
16352232541317209539,401af5,G-BBND,EGUB,DHC-1 CHIPMUNK 22 Chipmunk,
7173625826755163758,404e47,G-CDMY,EGKK,PIPER PA-28-161 Cherokee Warrior Ii,
4261297657685542105,4ca764,EI-EFI,EPWR,BOEING 737-8AS,RYR
4772024364494813992,a8255c,N624CS,EGBJ,SR22T,
7831408792120257411,406798,G-AWWO,EGHL,JODEL DR1050 Ambassadeur,
10960734894620466710,404867,G-OJVL,EGFF,VANS RV-6,
12079102456613257964,4072a5,G-TAWW,LOWS,BOEING 737-8K5,TOM
9812998254329130401,40632c,G-DBOD,,CESSNA 172S Skyhawk,
17906708989373139480,402a3d,G-PDSI,EGLK,CESSNA 172N Skyhawk,
6450563227232316658,400a90,G-VNAP,,AIRBUS A340-642,
1669524268893745156,402ae1,G-BOHA,EGKA,PIPER PA-28-161 Cherokee Warrior Ii,
424655558424506127,425186,,,,
7838858299647341273,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
1166671636149768874,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
1010236227172070154,425186,,,,
15961635556917352422,408239,,EGHL,,
1390281409361289922,4ca912,EI-EPD,,BOEING 737-8AS,RYR
15294261490047693528,400b1c,G-BZTN,,EUROPA XS Europa,
3878413649402949359,403e8a,G-CBCL,,GLASTAR,
6036570264638369131,407c77,G-IMPT,EGHI,,
7764576977897142099,4075b7,G-XIVA,,,
306171653827848618,407aae,G-NJAA,EGKB,,
11994210276170193972,404896,G-OJEH,,PIPER PA-28-181 Cherokee Archer Ii,
6831989402164324414,400f3c,G-CBZX,,MCR-01 ULC Banbi,
16658720651614069096,c05f00,C-GJZJ,,CL-600 2B19 (Series 200) (Bombardier),
7468083245660471182,404896,G-OJEH,,PIPER PA-28-181 Cherokee Archer Ii,
11987510966334125098,407f7d,G-JZDC,,Boeing 737-82R,EXS
17582131695302407446,40801b,G-CMSA,EGDM,Airbus Helicopters H125,
11258516800178405786,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
12434827601861697259,406cd2,G-EZOF,LSGG,AIRBUS A320-214,EZY
4403114525840538614,4011b4,G-FCUM,,ROBINSON R44 II Raven Ii,COV
8664181725828570743,aaeea2,N803SR,EGHQ,SR22,
8990508288844206324,4046e8,G-CBNO,,STREAK SHADOW Shadow,
7705545080447250945,403ba4,G-BWPS,,STREAK SHADOW SA Shadow,
8561522355014034169,4019fd,G-BAKM,,CEA DR400/140 Major,
411659326608851961,407152,G-DSAA,EGFF,AW169,
13914486993425513040,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
5948450714130538512,407b44,G-GMAF,EGJB,,
7960572006182423681,407152,G-DSAA,EGDY,AW169,
8509766525932143385,4ca912,EI-EPD,LEAL,BOEING 737-8AS,RYR
14338526298536900683,4d226f,9H-QBG,LMML,,
9472863189355431768,4ca912,EI-EPD,EPKK,BOEING 737-8AS,RYR
5674311727569568991,407267,G-DRTA,,BOEING 737-85P,EXS
10457086510638658266,4cad11,EI-HGY,LEAL,BOEING 737 MAX 8,RYR
1608159936676742055,405f11,G-EZTA,LSGG,AIRBUS A320-214,EZY
10224686513949082637,407f7d,G-JZDC,,Boeing 737-82R,EXS
15749851228370662781,4072a5,G-TAWW,,BOEING 737-8K5,TOM
13652213882912102744,43eb83,2-JSEG,EGJB,EA500,
10294597980845944784,407152,G-DSAA,,AW169,
12826281503879665457,407cb4,G-RUKH,EGPH,,
3709860987006244326,407152,G-DSAA,EGHI,AW169,
17080336165561979540,4ca912,EI-EPD,,BOEING 737-8AS,RYR
16919428249560381949,407152,G-DSAA,EGDY,AW169,
16333954376062450089,407152,G-DSAA,EGHI,AW169,
17622640057773040310,4d2080,,EPKK,,
7527090728823627821,a1b4b9,N209PB,LFPB,PC-12/45,
5703343673358020088,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
1449222722672209004,4077c2,G-EIMS,EGHI,,
12124402169510467697,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
12774686066706733833,406c71,G-EZOA,,AIRBUS A320-214,EZY
9024949046946564747,4082f0,,,,
8621763807612766645,4d225a,9H-QEE,EPWR,,
12161807069817105159,407f7d,G-JZDC,,Boeing 737-82R,EXS
7676197575995901413,4079d6,G-EGBW,,,
8227317373224128500,4ca8e4,EI-ENR,,BOEING 737-8AS,RYR
13155889514235577018,4082f0,,EGDY,,
1862646768260073089,4072a5,G-TAWW,,BOEING 737-8K5,TOM
8454103706917372588,407267,G-DRTA,LPMA,BOEING 737-85P,EXS
13830475500567746793,405ff8,G-ETPI,,,
10958576710797807348,494116,CS-PHV,EGGW,,
9373469698129381567,43c948,ZM726,EGDM,Boeing Apache AH-64E,AAC
7053139739604822588,4ca8e4,EI-ENR,LEAL,BOEING 737-8AS,RYR
5257465167805531056,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
8921454949031733490,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
297006829131907997,4077c2,G-EIMS,EGHI,,
15976596599227606835,401780,G-AWEI,,DRUINE D.62B CONDOR Condor,
6791491628001210824,401780,G-AWEI,,DRUINE D.62B CONDOR Condor,
11237694856499983136,ace467,N93MD,EGKA,Dauphin SA.365 N1,
13511246956091821671,40224d,G-MALA,EGFF,PIPER PA-28-181 Cherokee Archer Ii,
5430634512697669132,a979fb,N71CW,EGVO,180E,
4361646946972110529,43ec2e,2-RNWL,EGJJ,,
1022438215904507664,407ce0,G-ZDEE,,Eurofox 2K,
15328550458954048546,407935,G-CLKB,EGDY,,
1905324970245415194,407f7d,G-JZDC,,Boeing 737-82R,EXS
5025013700545598560,407152,G-DSAA,EGDY,AW169,
17054541315784609399,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
4785076191864627653,407935,G-CLKB,EGHI,,
848234707751067241,4035ec,G-BUFH,EGGD,PIPER PA-28-161 Cherokee Warrior Ii,
5799190075571824179,401ca5,G-BEWR,,REIMS CESSNA F172N Skyhawk,
4532926684196236978,43c575,,EGDM,,
10072084040877598601,405d11,G-EZDX,LSGG,AIRBUS A319-111,EZY
17955870602994689604,ace467,N93MD,,Dauphin SA.365 N1,
16344207395996599893,407267,G-DRTA,,BOEING 737-85P,EXS
15265639522676242584,4072a5,G-TAWW,,BOEING 737-8K5,TOM
10606035282429504945,4080b1,G-OLGE,EGTE,Cirrus SR20,
4367941444486177068,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
10233688410287030540,4077c2,G-EIMS,EGHI,,
7515789810793389829,408360,,,,
16362784049911156880,400f3c,G-CBZX,,MCR-01 ULC Banbi,
1971066909363107623,407bee,G-ETPN,EGDY,,
12842405211915334878,a979fb,N71CW,,180E,
10751610781138539466,40463f,G-RVNS,,VANS RV-4,
10310108561821995747,4d2236,9H-QDT,LEMG,,
10258405858554756503,403c75,G-BWUH,,PIPER PA-28-181 Cherokee Archer Iii,
1530193771879666013,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
4252626227205336293,405200,G-XVIP,EGTK,BEECH 200 Super Kingair,
10158735732587624223,4009cd,G-FRAK,EGNV,FAN JET FALCON SERIES D Falcon 20d,
5028778504662659001,4080c7,,,,
18017072799132819286,493297,CS-LTW,,,
459896128811228868,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
4566334458965322073,4caee3,,EGLF,,
8114482423307286942,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
12993294464117835262,408360,,,,
85186878351227885,48ea4d,,LEMG,,
14699483438442219143,43ee47,2-SHEE,LSGG,,
1349314484356670580,4cadc2,EI-IGA,LEAL,,
3151928639390959191,407caf,G-RUKC,EGPH,,
11780272373082082398,501c2b,9A-JSE,EGKB,Cessna 525A Citation CJ2,JSY
3684986630846912455,400a90,G-VNAP,,AIRBUS A340-642,
10393179830176475568,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
6288756157154459907,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
17623884610930719774,48c12f,SP-RKP,EPWR,,
7752727508443370366,407f7d,G-JZDC,,Boeing 737-82R,EXS
17143951830548301078,4011b4,G-FCUM,EGDY,ROBINSON R44 II Raven Ii,COV
13919361437270361342,4009cd,G-FRAK,,FAN JET FALCON SERIES D Falcon 20d,
8184347393297937304,4009d3,G-FRAS,,FAN JET FALCON Falcon 20,
12424954960193962980,4ca73b,EI-EBS,LMML,BOEING 737-8AS,RYR
165199874497277792,40768a,G-UZHV,,,
2459249285858504419,4072a5,G-TAWW,,BOEING 737-8K5,TOM
1882679681968630996,4080c7,,EGVO,,
7200206573705404155,4caee3,,EGGP,,
3602069333795316415,43c931,ZM703,,,
16129175934543862790,406ed0,G-MOSH,EGGD,PIPER PA-28R-201 Cherokee Arrow Iii,
10994906965955697510,48c2b0,,EPKK,,
2104728643783073711,407267,G-DRTA,,BOEING 737-85P,EXS
5667479878123649470,43c955,,EGVA,,
7182165390760807470,407b44,G-GMAF,EGJB,,
11186064989622890445,4009cb,G-FRAI,EGNV,FAN JET FALCON SERIES E Falcon 20e,
382580844993922676,406d70,G-TUII,EGFF,BOEING 787-8 Dreamliner,TOM
11483256175909550488,401e04,G-BGYH,,PIPER PA-28-161 Cherokee Warrior Ii,
7935612040878194457,4ca73b,EI-EBS,LPFR,BOEING 737-8AS,RYR
16048342236715474919,4082f2,,,,
8731781720742340991,40668c,G-WPDB,,EC135 P1,
1494288444018505140,40668c,G-WPDB,,EC135 P1,
16836401344216695738,4082f0,,,,
1139237937321470004,488252,SP-ATT,,400 XP,
16244334313178715789,406b9f,G-RANN,EGFF,BEECH B300 Super Kingair 350,
13991096762327016118,4cae51,EI-IJA,LEAL,Boeing 737 MAX 8-200,RYR
16155098725278232254,407d45,G-LMTD,EGPD,,
9362994113936398904,40822b,,EIDW,,
9261894167515025717,40756a,G-UZHK,,A-320neo,EZY
1132663583796276850,407267,G-DRTA,,BOEING 737-85P,EXS
17409639797297002308,4072a5,G-TAWW,,BOEING 737-8K5,TOM
8510393495686331527,405200,G-XVIP,EGJJ,BEECH 200 Super Kingair,
15397288281804793459,48ea4d,,LEMG,,
1364275826063506677,48c2b0,,EPKK,,
8875982548967145607,4ca73b,EI-EBS,,BOEING 737-8AS,RYR
11009655356572282894,4cadb7,EI-IFW,EGPH,,
15975131257221138382,407765,G-YVIP,EGJB,,
15947246623209953138,4caecc,,LEMG,,
11302036357658872288,4b1a1b,HB-JXB,LSGG,A320-214,
1727562593289503523,400a90,G-VNAP,,AIRBUS A340-642,
17630747670782985425,48c12f,SP-RKP,EPWR,,
11589962227807700801,45da05,OY-VPE,EGNR,Vulcanair P68 Observer 2,
13143841066347123813,424b79,M-AMBA,,,
6266618298129578748,4ca73b,EI-EBS,,BOEING 737-8AS,RYR
18127643238533042324,3981ad,F-HANN,LFPB,PC-XII 47,
6740728033980744627,40774d,G-BJYT,EGAA,,
16481507282251219310,40666a,G-EZUP,,AIRBUS A320-214,EZY
14678933387573412481,407267,G-DRTA,,BOEING 737-85P,EXS
5757375286774066038,4ca812,EI-EKS,LEAL,BOEING 737-8AS,RYR
12023646011348661962,4d226f,9H-QBG,LMML,,
2715289622322230601,48a2b3,SP-IZU,EGLF,Cessna 525 Citation CJ1,
12706248541251549549,4ca812,EI-EKS,EPKK,BOEING 737-8AS,RYR
17601766016877231983,408178,,,,
5779467188817154936,407267,G-DRTA,,BOEING 737-85P,EXS
10786281423728327442,4caf35,,LEAL,,
525035049941002620,4035ec,G-BUFH,,PIPER PA-28-161 Cherokee Warrior Ii,
